"Data Source","World Development Indicators",

"Last Updated Date","2019-07-10",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Nigeria","NGA","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","656000","822000","611000","739000","776000","813000","850000","887000","924000","962000","1010000","1111000","1212000","1313000","1414000","1555000","715000","486000","600000","","1255000","1889000","","",
"Nicaragua","NIC","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","281000","303000","358000","406000","468000","486000","483000","472000","526000","615000","712000","749000","800000","858000","932000","1011000","1060000","1180000","1229000","1330000","1386000","1504000","1787000","",
"Netherlands","NLD","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6574000","6580000","7841000","9312000","9874000","10003000","9500000","9595000","9181000","9646000","10012000","10739000","11008000","10104000","9921000","10883000","11300000","11680000","12783000","13925000","15007000","15828000","17924000","",
"Norway","NOR","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2880000","2746000","2702000","3256000","3223000","3104000","3073000","3111000","3269000","3628000","3824000","4070000","4377000","4347000","4346000","4767000","4963000","4538000","4778000","4855000","5361000","5960000","6252000","",
"Nepal","NPL","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","363000","394000","422000","464000","492000","464000","361000","275000","338000","385000","375000","384000","527000","500000","510000","603000","736000","803000","798000","790000","539000","753000","940000","",
"Nauru","NRU","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1475000","1596000","1780000","1900000","2026000","2086000","2325000","2353000","2390000","2434000","2371000","2373000","2435000","2511000","2473000","2629000","2772000","3039000","3370000","3555000","",
"OECD members","OED","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","358594011.545025","373195012.845386","390801343.934463","403543731.632901","415173735.340299","440251430.748564","429377297.295877","433286526.275894","427115685.502021","450872414.736632","478205000","498831000","523153000","523968000","501640000","521680000","545475000","563725000","592155300","630272600","664177000","687370000","738749000","",
"Oman","OMN","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","279000","349000","376000","424000","503000","571000","829000","817000","1039000","1195000","891000","1066000","1223000","1373000","1521000","1441000","1018000","1241000","1392000","1611000","1909000","2335000","2372000","",
"Other small states","OSS","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9884342.71120303","9982779.64650632","11171054.0798104","12231887.8379451","13336227.205879","15071837.3665057","15839887.1597037","16487307.7620947","16977140.8067726","18795696.3402812","20484804.7058206","22155675.2355312","24313799.4408935","26603751.7877735","26218896.8974906","31059170.3894602","26798179.3155564","29433781.8185794","31833474.0269266","35374631.292896","35062681.9732661","38021581.038304","40829735.2349249","",
"Pakistan","PAK","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","378000","369000","375000","429000","432000","557000","500000","498000","501000","648000","798000","898000","840000","823000","855000","907000","1161000","966000","","","","","","",
"Panama","PAN","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","345000","362000","421000","431000","457000","484000","519000","534000","566000","621000","702000","843000","1103000","1247000","1200000","1324000","1473000","1606000","1658000","1745000","2110000","1921000","1843000","",
"Peru","PER","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","479000","584000","649000","726000","694000","800000","901000","1064000","1136000","1350000","1571000","1721000","1916000","2058000","2140000","2299000","2598000","2846000","3164000","3215000","3456000","3744000","4032000","",
"Philippines","PHL","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1760000","2049000","2223000","2149000","2171000","1992000","1797000","1933000","1907000","2291000","2623000","2843000","3092000","3139000","3017000","3520000","3917000","4273000","4681000","4833000","5361000","5967000","6621000","",
"Palau","PLW","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53000","69000","74000","64000","55000","58000","54000","59000","63000","89000","81000","82000","88000","81000","71000","85000","111000","120000","108000","140000","162000","138000","123000","",
"Papua New Guinea","PNG","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42000","61000","66000","67000","67000","58000","54000","54000","56000","59000","69000","78000","104000","114000","121000","140000","158000","168000","174000","182000","185000","179000","","",
"Poland","POL","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19215000","19410000","19520000","18780000","17950000","17400000","15000000","13980000","13720000","14290000","15200000","15670000","14975000","12960000","11890000","12470000","13350000","14840000","15800000","16000000","16728000","17471000","18258000","",
"Pre-demographic dividend","PRE","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4803444.88584099","5577495.53019025","5450481.61103955","5502743.87757138","5625668.81743353","5842226.43874349","6087070.34948917","6713420.35436757","6894273.0823356","8163068.00198631","9664266.96964795","11072622.0840627","12408590.6258419","12836778.5738011","13679789.9280706","15187202.1106953","15988129.0358421","15992566.0043506","16142881.8399173","16076385.8983648","17126372.4474353","18861515.7348185","19761647.6405567","",
"Puerto Rico","PRI","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3131000","3065000","3242000","3396000","3024000","3341000","3551000","3087000","3238000","3541000","3686000","3722000","3687000","3716000","3183000","3186000","3048000","3069000","3172000","3246000","3542000","3736000","3797000","",
"Korea, Dem. People’s Rep.","PRK","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4572000","4567000","4798000","5539000","5379000","5599000","5392000","5560000","5383000","5654000","5769000","6349000","6788000","6962000","6439000","6756000","7264000","7503000","9177000","10497000","11723000","13359000","15432000","",
"Paraguay","PRY","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","438000","426000","395000","350000","269000","289000","279000","250000","268000","309000","341000","388000","416000","428000","439000","465000","524000","579000","610000","649000","1215000","1308000","1584000","",
"West Bank and Gaza","PSE","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","220000","210000","200000","300000","310000","43000","33000","37000","56000","88000","123000","264000","387000","396000","522000","449000","490000","545000","556000","432000","400000","503000","",
"Pacific island small states","PSS","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","544155.659713142","587557.702596085","613460.465187399","627103.905025571","668065.906259255","572454.106349939","609766.02826577","672527.114314408","717544.759234595","835377.602939226","878773.842052952","893942.434891314","923978.257796416","982543.089748505","962452.238306965","1064312.85511557","1121471.32746675","1140557.63633622","1124520.43575455","1184836.44800509","1259767.61028143","1290302.56112863","1360729.43398705","",
"Post-demographic dividend","PST","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","329188823.394738","342980932.599758","365920109.233493","378040977.884387","390902896.493441","417740688.888107","414345739.790387","421881407.133912","416388107.577973","445265030.657886","470242000","495914000","521320000","519256500","494445000","518743300","542860000","569186900","598775800","619423900","647527600","686263000","731127200","",
"French Polynesia","PYF","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","172000","164000","180000","189000","211000","252000","228000","189000","213000","212000","208000","222000","218000","196000","160000","154000","163000","169000","164000","181000","184000","192000","199000","",
"Qatar","QAT","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","309000","327000","333000","320000","357000","378000","376000","587000","557000","732000","913000","946000","964000","1405000","1481600","1699500","2056700","2323500","2611900","2839200","2941100","2938200","2256500","",
"Romania","ROU","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5445000","5205000","5149000","4831000","5224000","5264000","4938000","4794000","5595000","6600000","5839000","6037000","7722000","8862000","7575000","7498000","7611000","7937000","8019000","8442000","9331000","10223000","10926000","",
"Russian Federation","RUS","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10290000","16208000","17463000","16188000","18820000","21169000","21595000","23309000","22521000","22064000","22201000","22486000","22909000","23676000","21339000","22281000","24932000","28177000","30792000","32421000","33729000","24571000","24390000","",
"Rwanda","RWA","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104000","113000","","","","","494000","566000","507000","502000","504000","688000","815000","864000","926000","987000","932000","","",
"South Asia","SAS","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3809176.52972122","3930661.56568701","4161829.07131035","4280668.70448291","4529947.04461371","4826435.64997745","4486399.64478678","4321774.19403917","4966540.25175709","6057158.42639467","6366874.04572453","7232429.49041545","8067461.056723","8365577.60226718","8065426.13149744","9234490.67358027","10392363.1269225","10725073.4013012","11682769.2507124","18915333.1099502","19195192.4710806","21294137.6795585","22845100.2035005","",
"Saudi Arabia","SAU","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3325000","","","","","6585000","6727000","7511000","7332000","8599000","8037000","8620000","11531000","14757000","10897000","10850000","14179000","16332000","15772000","18260000","17994000","18044000","16109000","",
"Sudan","SDN","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29000","38000","30000","36000","39000","38000","50000","52000","52000","61000","246000","328000","436000","440000","420000","495000","536000","575000","591000","684000","741000","800000","813000","",
"Senegal","SEN","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","280000","282000","314000","352000","369000","389000","396000","427000","354000","363000","769000","866000","875000","867000","810000","900000","968000","962000","1063000","963000","1006600","1210000","1365000","",
"Singapore","SGP","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6070000","6048000","5894000","5122000","5604000","6062000","5857000","5855000","4703000","6553000","7079000","7588000","7957000","7778000","7488000","9161000","10390000","11098000","11899000","11864000","12051000","12914000","13903000","",
"Solomon Islands","SLB","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11800","10300","13800","15800","","5200","","","6600","5600","9400","11500","13700","16300","18300","20500","22900","23900","24400","20100","21600","23200","25700","",
"Sierra Leone","SLE","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13800","21900","7500","12900","10600","15800","24100","28400","38100","43600","40000","33700","32200","36000","37000","39000","52000","60000","81000","44000","24000","55000","","",
"El Salvador","SLV","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","235000","283000","387000","542000","658000","795000","735000","798000","720000","951000","1127000","1279000","1339000","1385000","1091000","1150000","1184000","1255000","1283000","1345000","1402000","1434000","1556000","",
"San Marino","SMR","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28000","30000","28000","36000","34000","43000","49000","46000","41000","42000","50000","50000","69000","115000","151000","120000","156000","139000","71000","75000","54000","60000","78000","",
"Somalia","SOM","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","312000","339000","392000","453000","469000","696000","646000","645000","683000","764000","810000","922000","1029000","1132000","1281000","1497000","",
"Sub-Saharan Africa (excluding high income)","SSA","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12830136.3023797","14602931.5181999","14554310.1839847","16522609.8404262","17184292.1753907","17443970.4309981","17985016.9247793","19275274.7601734","20213933.3580556","21293974.0927714","23442630.6091119","26918775.1616217","29740993.8097881","30436159.6308928","28171920.3106433","31276319.762755","32900875.2832688","34051811.6756901","35225108.484332","36536409.7858168","36896677.4147775","40381678.9157638","41991097.3246173","",
"South Sudan","SSD","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12957204.9804162","14740293.6891522","14690605.9708915","16656187.2952175","17314441.545393","17579441.9993593","18120361.1215339","19412559.2397759","20340481.5651446","21419310.5726846","23576191.6630343","27064562.6877546","29907497.3074941","30600593.1016763","28335331.9373977","31457313.2175084","33102237.7045644","34268204.7633437","35464566.5626818","36778822.9589141","37185088.5702708","40698322.52823","42364500.5534144","",
"Small states","SST","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15026901.1176526","15252260.1415559","16591607.2996417","17659615.6586717","18923933.6567034","20658673.127553","21296298.4047903","21987836.1907601","22792049.7775924","25035447.2534127","26911384.8023771","28796850.1688457","30896866.7328022","33160216.7299153","32477574.9680261","37551286.8660913","33680059.9038175","36441417.5567768","38741673.7296619","42490599.2989166","42500224.5950254","45654407.1321027","48711132.9144628","",
"Sao Tome and Principe","STP","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6200","6400","4800","5600","5800","7100","7500","9200","10000","10600","15800","12300","11800","14500","15200","8000","12200","","","","25600","29000","","",
"Suriname","SUR","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43000","53000","61000","55000","57000","57000","54000","60000","82000","138000","161000","154000","167000","151000","151000","205000","220000","240000","249000","252000","228000","256000","278000","",
"Slovak Republic","SVK","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","903000","951000","814000","896000","975000","1053000","1219000","1399000","1387000","1401000","1515000","1612000","1685000","1767000","1298000","1327000","1460000","1528000","1670000","1475000","1721000","2027000","2162000","",
"Slovenia","SVN","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","732000","832000","974000","977000","884000","1090000","1219000","1302000","1373000","1499000","1555000","1617000","1751000","1958000","1824000","1869000","2037000","2156000","2259000","2411000","2707000","3032000","3586000","",
"Sweden","SWE","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2310000","2376000","2388000","2573000","2595000","3828000","4108000","4276000","4268000","4676000","4883000","4729000","5224000","4555000","4899000","5183000","5222000","5146000","5229000","5660000","6482000","6782000","7054000","",
"Eswatini","SWZ","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","300000","315000","269000","284000","289000","281000","283000","256000","461000","459000","837000","873000","869000","756000","908000","868000","879000","888000","968000","939000","873000","947000","921000","",
"Sint Maarten (Dutch part)","SXM","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","460000","365000","439000","458000","445000","432000","403000","381000","428000","475000","468000","468000","469000","475000","440000","443000","424000","457000","467000","500000","505000","528000","402000","",
"Seychelles","SYC","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121000","131000","130000","128000","125000","130000","130000","132000","122000","121000","129000","141000","161000","159000","158000","175000","194000","208000","230000","233000","276000","303000","350000","",
"Syrian Arab Republic","SYR","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","815000","830000","891000","1267000","1386000","2100000","2192000","2661000","2598000","3399000","3571000","4231000","4158000","5430000","6092000","8546000","5070000","","","","","","","",
"Turks and Caicos Islands","TCA","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79000","88000","93000","111000","121000","152000","166000","155000","164000","173000","176000","248000","265000","352000","351000","281000","354000","291700","290600","357000","386000","454000","416400","",
"Chad","TCD","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46000","77000","61000","70000","71000","77000","86000","97000","119000","120000","98000","87000","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43060886.7891791","47402776.098977","48066926.7263185","48569689.3511714","54266519.0629701","62091182.7892206","67467332.0210524","73015624.4550124","64906989.4615674","83063999.9809902","89959229.3163545","97137400.8899733","108355358.735484","109019662.160972","107458654.111618","118416110.613852","126484052.216273","133049086.068935","139748452.2362","142574364.510305","151129010.38191","159224453.791186","170255464.671862","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53419648.1164174","61487517.2051006","70266099.1412466","66500915.9138997","63480238.591738","73996896.200861","77835031.7062289","83781595.8556085","87297195.4258291","98001311.7152189","104136575.35569","107590193.84095","124405813.373721","131662259.125066","122972597.759833","127161572.146909","140737976.757902","159350959.589545","170585041.06642","162920812.118236","166655196.443377","160592487.430904","178543876.840428","",
"Togo","TGO","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53000","58000","92000","69000","70000","60000","57000","58000","61000","83000","81000","94000","86000","74000","150000","202000","300000","235000","327000","282000","273000","338000","496000","",
"Thailand","THA","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6952000","7244000","7294000","7843000","8651000","9579000","10133000","10873000","10082000","11737000","11567000","13822000","14464000","14584000","14150000","15936000","19230000","22354000","26547000","24810000","29923000","32530000","35592000","",
"Tajikistan","TJK","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","700","2100","3200","4500","7700","5200","","","","","","","325000","207000","160000","183000","244000","208000","213000","414000","344000","431000","",
"Turkmenistan","TKM","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","218000","217000","257000","300000","","3400","5200","10800","8200","14800","11600","5600","8200","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38669000","40555000","40142000","42896000","43076000","45804000","44205000","42407000","43405000","48966000","53313000","55369000","58001000","60546000","58730000","61365000","64950000","67327000","68898400","77198100","83030000","89764194.8786607","98180261.0122063","",
"Timor-Leste","TLS","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14000","22000","36000","44000","40000","51000","58000","79000","60000","62000","66000","74000","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13620043.6298214","14390852.8446662","15707953.6909715","17228879.255833","19831007.0079601","21989376.2738497","22092323.2763692","24061476.8647984","25477739.5043542","31218042.3509877","33198927.7102613","37196555.7901048","39883779.1997284","44311383.8119879","47052809.1541201","54736752.1826253","44260409.000866","48031501.1197328","47600947.9026109","48100555.2003103","44037878.1657308","40038774.3546318","47230836.1623274","",
"Tonga","TON","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29000","27000","26000","27000","31000","35000","32000","37000","40000","41000","42000","39000","46000","50000","45700","47100","46000","47400","48200","50400","53800","59100","62500","",
"South Asia (IDA & IBRD)","TSA","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3809176.52972122","3930661.56568701","4161829.07131035","4280668.70448291","4529947.04461371","4826435.64997745","4486399.64478678","4321774.19403917","4966540.25175709","6057158.42639467","6366874.04572453","7232429.49041545","8067461.056723","8365577.60226718","8065426.13149744","9234490.67358027","10392363.1269225","10725073.4013012","11682769.2507124","18915333.1099502","19195192.4710806","21294137.6795585","22845100.2035005","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12957204.9804162","14740293.6891522","14690605.9708915","16656187.2952175","17314441.545393","17579441.9993593","18120361.1215339","19412559.2397759","20340481.5651446","21419310.5726846","23576191.6630343","27064562.6877546","29907497.3074941","30600593.1016763","28335331.9373977","31457313.2175084","33102237.7045644","34268204.7633437","35464566.5626818","36778822.9589141","37185088.5702708","40698322.52823","42364500.5534144","",
"Trinidad and Tobago","TTO","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","260000","266000","324000","334000","358000","399000","383000","384000","409000","443000","463000","461000","449000","437000","419000","388000","431000","455000","434000","412000","440000","409000","395000","",
"Tunisia","TUN","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4120000","3885000","4263000","4718000","4832000","5058000","5387000","5064000","5114000","5998000","6378000","6550000","6762000","7050000","7797000","7828000","5746000","6999000","7352000","7163000","5359000","5724000","7052000","",
"Turkey","TUR","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7083000","7966000","9040000","8960000","6893000","9586000","10783000","12790000","13341000","16826000","20273000","18916000","26122000","29792000","30187000","31364000","34654000","35698000","37795000","39811000","39478000","30289000","37601000","",
"Tuvalu","TUV","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","900","1000","1000","1000","1100","1100","1100","1300","1400","1300","1100","1100","1100","1700","1600","1700","1200","1100","1300","1400","2400","2500","2500","",
"Tanzania","TZA","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","285000","315000","347000","450000","564000","459000","501000","550000","552000","566000","590000","622000","692000","750000","695000","754000","843000","1043000","1063000","1113000","1104000","1233000","1275000","",
"Uganda","UGA","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","160000","174000","175000","195000","189000","193000","205000","254000","305000","512000","468000","539000","642000","844000","807000","946000","1151000","1197000","1206000","1266000","1303000","1323000","1402000","",
"Ukraine","UKR","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3716000","3854000","7558000","6208000","4232000","6431000","9174000","10517000","12514000","15629000","17631000","18936000","23122000","25449000","20798000","21203000","21415000","23013000","24671000","12712000","12428000","13333000","14230000","",
"Upper middle income","UMC","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106544854.232143","118183158.229413","120653835.838257","125126339.390037","132372932.117647","149598517.530722","156140190.326377","167268045.867167","162206841.595507","190479814.058038","204444844.296239","215467377.066732","238347330.008913","247273060.815986","239788920.050692","257609673.123113","275921684.565874","297105886.068922","309879260.944667","322771339.383372","333226656.391114","338235305.338109","363576116.973154","",
"Uruguay","URY","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022000","2152000","2316000","2163000","2073000","1968000","1892000","1258000","1420000","1756000","1808000","1749000","1753000","1938000","2055000","2353000","2857000","2695000","2683000","2682000","2773000","3037000","3674000","",
"United States","USA","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43318000","46489000","47767000","46377000","48509000","51238000","46927000","43581000","41218000","46086000","49206000","50977000","56135000","58007000","55103000","60010000","62821000","66657000","69995000","75022000","77774000","76407000","76941000","",
"Uzbekistan","UZB","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92000","173000","960000","811000","487000","302000","345000","332000","231000","262000","242000","560000","903000","1069000","1215000","975000","","","1969000","1862000","1918000","2027000","2690000","",
"St. Vincent and the Grenadines","VCT","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60000","58000","65000","67000","68000","73000","71000","78000","79000","87000","96000","97000","90000","84000","75000","72000","74000","74000","72000","71000","75000","79000","76000","",
"Venezuela, RB","VEN","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","700000","759000","814000","685000","587000","469000","584000","432000","337000","486000","706000","748000","756000","699000","562000","526000","595000","988000","986000","857000","789000","601000","427000","",
"British Virgin Islands","VGB","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","219000","244000","244000","279000","284000","272000","296000","282000","278000","304000","337000","356000","358000","346000","309000","330000","338000","351000","366000","386000","393000","408000","335000","",
"Virgin Islands (U.S.)","VIR","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","454000","373000","393000","422000","484000","546000","527000","520000","538000","563000","594000","571000","587000","574000","563000","572000","567000","619000","590000","615000","642000","667000","","",
"Vietnam","VNM","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1351000","1607000","1716000","1520000","1782000","2140000","2330000","2628000","2429000","2928000","3477000","3583000","4229000","4236000","3747000","5050000","6014000","6848000","7572000","7874000","7944000","10013000","12922000","",
