T22,"Total imports, exports and balance of trade",,,,,,,
Region/Country/Area,,Year,Series,System of trade,System of trade footnote,Value,Footnotes,Source
608,Philippines,2018,Imports CIF (millions of US dollars),G,,115038.0165,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
608,Philippines,1995,Exports FOB (millions of US dollars),G,,17447.1788,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
608,Philippines,2005,Exports FOB (millions of US dollars),G,,41254.6835,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
608,Philippines,2010,Exports FOB (millions of US dollars),G,,51497.5146,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
608,Philippines,2015,Exports FOB (millions of US dollars),G,,58648.0831,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
608,Philippines,2016,Exports FOB (millions of US dollars),G,,56312.7479,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
608,Philippines,2017,Exports FOB (millions of US dollars),G,,68712.6112,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
608,Philippines,2018,Exports FOB (millions of US dollars),G,,67487.6683,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
608,Philippines,1995,Balance imports/exports (millions of US dollars),G,,-11040.1651,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
608,Philippines,2005,Balance imports/exports (millions of US dollars),G,,-8232.7386,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
608,Philippines,2010,Balance imports/exports (millions of US dollars),G,,-6970.2891,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
608,Philippines,2015,Balance imports/exports (millions of US dollars),G,,-11505.3833,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
608,Philippines,2016,Balance imports/exports (millions of US dollars),G,,-29595.8242,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
608,Philippines,2017,Balance imports/exports (millions of US dollars),G,,-33176.8208,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
608,Philippines,2018,Balance imports/exports (millions of US dollars),G,,-47550.3482,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
616,Poland,1995,Imports CIF (millions of US dollars),S,,29019.4761,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
616,Poland,2005,Imports CIF (millions of US dollars),S,,101538.8090,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
616,Poland,2010,Imports CIF (millions of US dollars),S,,174127.5903,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
616,Poland,2015,Imports CIF (millions of US dollars),S,,189696.4738,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
616,Poland,2016,Imports CIF (millions of US dollars),S,,188517.8189,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
616,Poland,2017,Imports CIF (millions of US dollars),S,,217978.5757,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
616,Poland,2018,Imports CIF (millions of US dollars),S,,250313.4170,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
616,Poland,1995,Exports FOB (millions of US dollars),S,,22862.1300,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
616,Poland,2005,Exports FOB (millions of US dollars),S,,89378.0688,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
616,Poland,2010,Exports FOB (millions of US dollars),S,,157064.9485,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
616,Poland,2015,Exports FOB (millions of US dollars),S,,194461.1573,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
616,Poland,2016,Exports FOB (millions of US dollars),S,,196455.2696,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
616,Poland,2017,Exports FOB (millions of US dollars),S,,221307.6213,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
616,Poland,2018,Exports FOB (millions of US dollars),S,,247643.0866,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
616,Poland,1995,Balance imports/exports (millions of US dollars),S,,-6157.3461,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
616,Poland,2005,Balance imports/exports (millions of US dollars),S,,-12160.7402,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
616,Poland,2010,Balance imports/exports (millions of US dollars),S,,-17062.6418,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
616,Poland,2015,Balance imports/exports (millions of US dollars),S,,4764.6835,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
616,Poland,2016,Balance imports/exports (millions of US dollars),S,,7937.4507,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
616,Poland,2017,Balance imports/exports (millions of US dollars),S,,3329.0456,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
616,Poland,2018,Balance imports/exports (millions of US dollars),S,,-2670.3304,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
620,Portugal,1995,Imports CIF (millions of US dollars),S,,33565.1300,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
620,Portugal,2005,Imports CIF (millions of US dollars),S,,63903.7336,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
620,Portugal,2010,Imports CIF (millions of US dollars),S,,77682.4262,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
620,Portugal,2015,Imports CIF (millions of US dollars),S,,66870.9457,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
620,Portugal,2016,Imports CIF (millions of US dollars),S,,67952.8341,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
620,Portugal,2017,Imports CIF (millions of US dollars),S,,77833.7922,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
620,Portugal,2018,Imports CIF (millions of US dollars),S,,88958.1675,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
620,Portugal,1995,Exports FOB (millions of US dollars),S,,23369.9937,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
620,Portugal,2005,Exports FOB (millions of US dollars),S,,38672.0685,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
620,Portugal,2010,Exports FOB (millions of US dollars),S,,49414.0513,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
620,Portugal,2015,Exports FOB (millions of US dollars),S,,55258.6872,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
620,Portugal,2016,Exports FOB (millions of US dollars),S,,55371.5493,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
620,Portugal,2017,Exports FOB (millions of US dollars),S,,62169.8996,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
620,Portugal,2018,Exports FOB (millions of US dollars),S,,68651.5965,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
620,Portugal,1995,Balance imports/exports (millions of US dollars),S,,-10195.1363,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
620,Portugal,2005,Balance imports/exports (millions of US dollars),S,,-25231.6651,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
620,Portugal,2010,Balance imports/exports (millions of US dollars),S,,-28268.3749,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
620,Portugal,2015,Balance imports/exports (millions of US dollars),S,,-11612.2584,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
620,Portugal,2016,Balance imports/exports (millions of US dollars),S,,-12581.2849,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
620,Portugal,2017,Balance imports/exports (millions of US dollars),S,,-15663.8925,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
620,Portugal,2018,Balance imports/exports (millions of US dollars),S,,-20306.5709,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
634,Qatar,1995,Imports CIF (millions of US dollars),S,,3398.0286,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
634,Qatar,2005,Imports CIF (millions of US dollars),S,,10060.8871,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
634,Qatar,2010,Imports CIF (millions of US dollars),S,,23239.5452,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
634,Qatar,2015,Imports CIF (millions of US dollars),S,,32610.4636,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
634,Qatar,2016,Imports CIF (millions of US dollars),S,,32060.0696,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
634,Qatar,2017,Imports CIF (millions of US dollars),S,,29451.2668,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
634,Qatar,2018,Imports CIF (millions of US dollars),S,,29074.8690,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
634,Qatar,1995,Exports FOB (millions of US dollars),S,,3557.1585,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
634,Qatar,2005,Exports FOB (millions of US dollars),S,,25762.4979,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
634,Qatar,2010,Exports FOB (millions of US dollars),S,,74964.4155,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
634,Qatar,2015,Exports FOB (millions of US dollars),S,,77971.0792,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
634,Qatar,2016,Exports FOB (millions of US dollars),S,,57310.5484,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
634,Qatar,2017,Exports FOB (millions of US dollars),S,,67443.7744,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
634,Qatar,2018,Exports FOB (millions of US dollars),S,,77359.8567,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
634,Qatar,1995,Balance imports/exports (millions of US dollars),S,,159.1299,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
634,Qatar,2005,Balance imports/exports (millions of US dollars),S,,15701.6108,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
634,Qatar,2010,Balance imports/exports (millions of US dollars),S,,51724.8702,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
634,Qatar,2015,Balance imports/exports (millions of US dollars),S,,45360.6156,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
634,Qatar,2016,Balance imports/exports (millions of US dollars),S,,25250.4788,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
634,Qatar,2017,Balance imports/exports (millions of US dollars),S,,37992.5076,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
634,Qatar,2018,Balance imports/exports (millions of US dollars),S,,48284.9878,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
410,Republic of Korea,1995,Imports CIF (millions of US dollars),G,,135108.6175,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
410,Republic of Korea,2005,Imports CIF (millions of US dollars),G,,261235.5828,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
410,Republic of Korea,2010,Imports CIF (millions of US dollars),G,,425208.0071,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
410,Republic of Korea,2015,Imports CIF (millions of US dollars),G,,436486.9346,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
410,Republic of Korea,2016,Imports CIF (millions of US dollars),G,,406181.9441,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
410,Republic of Korea,2017,Imports CIF (millions of US dollars),G,,478469.1676,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
410,Republic of Korea,2018,Imports CIF (millions of US dollars),G,,513547.8074,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
410,Republic of Korea,1995,Exports FOB (millions of US dollars),G,,125056.4507,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
410,Republic of Korea,2005,Exports FOB (millions of US dollars),G,,284418.1672,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
410,Republic of Korea,2010,Exports FOB (millions of US dollars),G,,466380.6197,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
410,Republic of Korea,2015,Exports FOB (millions of US dollars),G,,526753.0064,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
410,Republic of Korea,2016,Exports FOB (millions of US dollars),G,,495417.7156,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
410,Republic of Korea,2017,Exports FOB (millions of US dollars),G,,573627.3689,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
410,Republic of Korea,2018,Exports FOB (millions of US dollars),G,,624963.6846,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
410,Republic of Korea,1995,Balance imports/exports (millions of US dollars),G,,-10052.1668,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
410,Republic of Korea,2005,Balance imports/exports (millions of US dollars),G,,23182.5843,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
410,Republic of Korea,2010,Balance imports/exports (millions of US dollars),G,,41172.6126,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
410,Republic of Korea,2015,Balance imports/exports (millions of US dollars),G,,90266.0718,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
410,Republic of Korea,2016,Balance imports/exports (millions of US dollars),G,,89235.7715,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
410,Republic of Korea,2017,Balance imports/exports (millions of US dollars),G,,95158.2014,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
410,Republic of Korea,2018,Balance imports/exports (millions of US dollars),G,,111415.8771,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
498,Republic of Moldova,1995,Imports CIF (millions of US dollars),G,,840.7074,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
498,Republic of Moldova,2005,Imports CIF (millions of US dollars),G,,2292.2924,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
498,Republic of Moldova,2010,Imports CIF (millions of US dollars),G,,3855.2888,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
498,Republic of Moldova,2015,Imports CIF (millions of US dollars),G,,3986.8206,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
498,Republic of Moldova,2016,Imports CIF (millions of US dollars),G,,4020.3593,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
498,Republic of Moldova,2017,Imports CIF (millions of US dollars),G,,4831.4146,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
498,Republic of Moldova,2018,Imports CIF (millions of US dollars),G,,6216.4450,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
498,Republic of Moldova,1995,Exports FOB (millions of US dollars),G,,745.5272,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
498,Republic of Moldova,2005,Exports FOB (millions of US dollars),G,,1091.2546,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
498,Republic of Moldova,2010,Exports FOB (millions of US dollars),G,,1541.4868,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
498,Republic of Moldova,2015,Exports FOB (millions of US dollars),G,,1966.8373,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
498,Republic of Moldova,2016,Exports FOB (millions of US dollars),G,,2044.6110,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
498,Republic of Moldova,2017,Exports FOB (millions of US dollars),G,,2425.1188,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
498,Republic of Moldova,2018,Exports FOB (millions of US dollars),G,,3113.9407,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
498,Republic of Moldova,1995,Balance imports/exports (millions of US dollars),G,,-95.1802,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
498,Republic of Moldova,2005,Balance imports/exports (millions of US dollars),G,,-1201.0378,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
498,Republic of Moldova,2010,Balance imports/exports (millions of US dollars),G,,-2313.8021,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
498,Republic of Moldova,2015,Balance imports/exports (millions of US dollars),G,,-2019.9833,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
498,Republic of Moldova,2016,Balance imports/exports (millions of US dollars),G,,-1975.7483,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
498,Republic of Moldova,2017,Balance imports/exports (millions of US dollars),G,,-2406.2959,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
498,Republic of Moldova,2018,Balance imports/exports (millions of US dollars),G,,-3102.5043,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
638,Réunion,1995,Imports CIF (millions of US dollars),S,,2711.0797,"After 1995, import and exports included in France.","United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
638,Réunion,1995,Exports FOB (millions of US dollars),S,,208.6899,"After 1995, import and exports included in France.","United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
638,Réunion,1995,Balance imports/exports (millions of US dollars),S,,-2502.3898,"After 1995, import and exports included in France.","United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
642,Romania,1995,Imports CIF (millions of US dollars),S,,10277.8975,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
642,Romania,2005,Imports CIF (millions of US dollars),S,,40462.8936,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
642,Romania,2010,Imports CIF (millions of US dollars),S,,62006.6244,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
642,Romania,2015,Imports CIF (millions of US dollars),S,,69857.6825,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
642,Romania,2016,Imports CIF (millions of US dollars),S,,74604.6169,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
642,Romania,2017,Imports CIF (millions of US dollars),S,,85318.1775,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
642,Romania,2018,Imports CIF (millions of US dollars),S,,98026.3158,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
642,Romania,1995,Exports FOB (millions of US dollars),S,,7910.0492,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
642,Romania,2005,Exports FOB (millions of US dollars),S,,27729.5972,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
642,Romania,2010,Exports FOB (millions of US dollars),S,,49413.3862,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
642,Romania,2015,Exports FOB (millions of US dollars),S,,60605.0477,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
642,Romania,2016,Exports FOB (millions of US dollars),S,,63581.0044,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
642,Romania,2017,Exports FOB (millions of US dollars),S,,70626.8875,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
642,Romania,2018,Exports FOB (millions of US dollars),S,,80710.0256,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
642,Romania,1995,Balance imports/exports (millions of US dollars),S,,-2367.8484,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
642,Romania,2005,Balance imports/exports (millions of US dollars),S,,-12733.2964,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
642,Romania,2010,Balance imports/exports (millions of US dollars),S,,-12593.2382,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
642,Romania,2015,Balance imports/exports (millions of US dollars),S,,-9252.6347,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
642,Romania,2016,Balance imports/exports (millions of US dollars),S,,-11023.6125,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
642,Romania,2017,Balance imports/exports (millions of US dollars),S,,-14691.2900,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
642,Romania,2018,Balance imports/exports (millions of US dollars),S,,-17316.2902,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
643,Russian Federation,1995,Imports CIF (millions of US dollars),G,,46710.2003,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
643,Russian Federation,2005,Imports CIF (millions of US dollars),G,,98707.2558,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
643,Russian Federation,2010,Imports CIF (millions of US dollars),G,,228911.6582,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
643,Russian Federation,2015,Imports CIF (millions of US dollars),G,,182781.9648,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
643,Russian Federation,2016,Imports CIF (millions of US dollars),G,,182257.2140,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
643,Russian Federation,2017,Imports CIF (millions of US dollars),G,,228212.7500,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
643,Russian Federation,2018,Imports CIF (millions of US dollars),G,,239459.1706,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
643,Russian Federation,1995,Exports FOB (millions of US dollars),G,,79869.0993,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
643,Russian Federation,2005,Exports FOB (millions of US dollars),G,,241451.6569,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
643,Russian Federation,2010,Exports FOB (millions of US dollars),G,,397067.5211,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
643,Russian Federation,2015,Exports FOB (millions of US dollars),G,,343907.6518,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
643,Russian Federation,2016,Exports FOB (millions of US dollars),G,,285491.0520,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
643,Russian Federation,2017,Exports FOB (millions of US dollars),G,,359151.9752,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
643,Russian Federation,2018,Exports FOB (millions of US dollars),G,,452570.7087,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
643,Russian Federation,1995,Balance imports/exports (millions of US dollars),G,,33158.8991,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
643,Russian Federation,2005,Balance imports/exports (millions of US dollars),G,,142744.4011,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
643,Russian Federation,2010,Balance imports/exports (millions of US dollars),G,,168155.8629,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
643,Russian Federation,2015,Balance imports/exports (millions of US dollars),G,,161125.6870,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
